89223,0
89224,1
89225,1
89226,1
89227,1
89229,1
89230,1
89231,0
89232,1
89233,1
89234,1
89235,1
89236,1
89237,1
89238,0
89239,1
89240,1
89241,0
89242,1
89243,0
89244,1
89245,1
89246,0
89247,0
89248,1
89249,1
89250,1
89251,0
89252,1
89253,0
89254,0
89255,0
89256,1
89257,0
89258,1
89259,0
89260,1
89261,1
89262,1
89263,1
89264,0
89265,0
89266,0
89267,0
89268,1
89269,1
89270,1
89271,1
89272,0
89274,1
89275,0
89276,0
89277,0
89278,1
89279,1
89281,0
89282,1
89283,1
89284,1
89285,1
89286,0
89287,1
89288,1
89289,1
89290,0
89291,1
89292,1
89293,1
89294,1
89295,0
89296,1
89297,0
89298,0
89299,1
89300,0
89301,1
89302,1
89303,0
89304,1
89305,1
89306,0
89307,1
89308,0
89309,0
89310,1
89312,0
89313,1
89314,0
89315,1
89316,0
89317,1
89318,1
89319,0
89320,1
89321,1
89322,1
89323,0
89324,0
89325,1
89326,1
89327,0
89328,0
89329,0
89330,1
89331,1
89332,1
89333,0
89334,1
89335,1
89336,0
89337,0
89338,0
89339,0
89341,1
89342,1
89343,0
89345,1
89346,1
89347,1
89348,0
89349,0
89350,1
89351,1
89352,0
89354,1
89355,1
89356,1
89357,0
89358,1
89359,1
89360,0
89361,0
89362,1
89363,1
89364,1
89365,0
89366,1
89367,0
89368,1
89369,1
89370,1
89371,1
89372,0
89373,1
89374,1
89375,0
89376,0
89377,0
89378,0
89379,1
89380,0
89381,1
89382,0
89383,0
89385,0
89386,1
89387,1
89388,1
89389,0
89390,1
89391,1
89392,1
89393,0
89394,1
89396,1
89397,1
89399,0
89400,1
89401,1
89402,1
89403,0
89404,0
89405,1
89406,0
89407,1
89408,1
89410,0
89411,1
89412,0
89413,0
89414,1
89415,1
89416,0
89417,1
89418,1
89419,0
89421,0
89422,1
89423,0
89424,0
89425,0
89426,1
89427,0
89428,1
89429,0
89430,1
89432,1
89433,0
89434,1
89435,0
89436,0
89437,1
89438,1
89439,0
89440,0
89441,1
89442,0
89443,1
89444,1
89445,1
89446,0
89447,1
89448,1
89449,0
89451,0
89452,1
89453,0
89454,1
89455,0
89457,0
89458,0
89459,0
89460,1
89461,0
89462,1
89463,0
89464,1
89465,1
89466,1
89467,0
89468,1
89469,1
89470,1
89471,0
89472,1
89473,0
89475,0
89476,0
89477,1
89478,0
89479,1
89481,1
89482,1
89484,0
89485,0
89486,0
89487,1
89488,0
89490,0
89491,0
89492,0
89493,1
89494,1
89495,1
89496,1
89497,1
89498,1
89499,1
89500,1
89501,1
89502,1
89503,1
89504,0
89505,1
89506,1
89507,1
89508,0
89509,1
89510,0
89511,1
89512,0
89513,1
89514,1
89515,1
89516,0
89517,0
89518,0
89519,0
89520,0
89521,1
89522,0
89523,1
89524,1
89525,1
89526,1
89527,1
89528,0
89529,1
89530,1
89531,1
89532,1
89533,1
89534,0
89535,0
89536,0
89537,1
89538,1
89539,0
89540,0
89541,1
89542,0
89543,0
89544,0
89545,1
89546,1
89547,1
89549,0
89551,1
89552,1
89553,1
89554,1
89555,1
89556,0
89557,1
89560,0
89561,1
89562,0
89563,0
89564,1
89566,0
89567,0
89568,1
89569,0
89570,0
89571,1
89572,1
89573,0
89574,0
89575,0
89576,1
89578,1
89579,1
89580,1
89581,0
89582,0
89583,1
89584,0
89585,0
89586,1
89587,0
89588,1
89589,0
89590,1
89591,1
89592,1
89593,1
89594,0
89595,0
89596,0
89597,0
89598,0
89600,1
89601,0
89604,0
89605,0
89606,1
89607,0
89608,1
89609,1
89610,0
89612,0
89613,0
89614,1
89615,0
89616,0
89617,0
89618,0
89619,0
89621,0
89622,0
89623,1
89624,1
89625,1
89627,1
89628,1
89629,1
89631,1
89632,1
89633,0
89634,0
89635,1
89637,0
89638,1
89639,1
89640,0
89641,1
89642,0
89643,0
89644,0
89645,0
89646,1
89647,0
89648,0
89649,1
89650,1
89651,1
89653,1
89654,0
89655,1
89656,1
89658,0
89659,0
89661,1
89662,1
89663,1
89664,0
89665,1
89666,0
89667,1
89668,0
89669,0
89670,0
89672,0
89673,0
89674,1
89675,1
89676,0
89677,1
89680,0
89681,1
89682,0
89683,0
89684,0
89685,0
89686,1
89687,0
89688,0
89690,1
89691,0
89692,1
89693,0
89694,0
89695,1
89696,0
89697,1
89698,1
89699,0
89700,0
89701,1
89703,0
89704,0
89705,1
89706,1
89707,1
89708,0
89709,0
89710,0
89711,0
89712,0
89713,0
89714,1
89715,1
89716,0
89717,0
89718,1
89720,0
89722,0
89723,0
89724,1
89725,1
89726,0
89727,1
89729,1
89733,0
89734,1
89735,1
89736,1
89737,1
89738,1
89739,0
89740,1
89741,1
89742,1
89743,0
89744,0
89745,1
89746,1
89748,1
89750,1
89751,0
89752,0
89753,0
89754,0
89755,1
89756,0
89757,0
89758,0
89760,0
89761,0
89762,0
89763,0
89765,1
89766,1
89767,0
89768,1
89769,1
89770,1
89771,0
89772,1
89773,1
89774,1
89775,0
89776,1
89777,1
89779,1
89780,1
89782,0
89783,1
89784,0
89785,1
89786,1
89787,0
89788,0
89792,0
89793,1
89794,0
89795,1
89796,1
89799,0
89801,0
89802,1
89803,1
89805,1
89806,0
89807,1
89808,1
89809,1
89810,1
89811,0
89812,1
89814,1
89815,0
89816,0
89818,1
89819,0
89820,1
89821,1
89823,0
89824,1
89825,1
89827,0
89829,1
89830,1
89831,0
89832,1
89835,1
89836,0
89837,0
89838,1
89840,0
89841,0
89843,1
89844,1
89845,1
89847,0
89848,1
89849,0
89850,1
89851,1
89852,1
89853,1
89854,1
89855,1
89856,0
89857,0
89858,1
89859,1
89860,0
89861,1
89862,1
89863,0
89864,0
89866,0
89867,1
89868,0
89870,1
89871,1
89872,0
89874,1
89876,0
89877,0
89879,1
89880,1
89881,0
89882,0
89883,0
89884,0
89885,0
89887,1
89888,1
89889,0
89893,1
89894,1
89895,1
89896,0
89897,1
89898,0
89904,0
89906,0
89909,1
89910,1
89912,0
89913,0
89914,1
89915,0
89916,0
89917,1
89918,0
89919,0
89920,1
89922,0
89923,1
89924,0
89925,0
89926,1
89927,1
89928,1
89930,1
89931,1
89932,1
89933,0
89934,1
89936,0
89937,0
89938,1
89939,1
89940,0
89941,0
89942,0
89943,0
89946,1
89948,1
89949,1
89950,0
89951,0
89952,1
89953,1
89954,0
89955,0
89956,1
89957,1
89959,1
89961,0
89962,1
89963,0
89964,0
89966,0
89967,0
89968,1
89971,1
89972,0
89973,0
89974,1
89975,1
89976,0
89977,0
89978,0
89979,1
89982,1
89983,1
89984,1
89985,0
89988,1
89989,1
89990,0
89991,1
89992,0
89994,0
89995,1
89996,0
89997,0
89999,1
90001,0
90002,1
90005,1
90009,0
90010,0
90011,1
90012,1
90013,0
90014,1
90015,0
90016,0
90017,0
90018,1
90019,1
90021,1
90023,0
90024,1
90025,1
90026,0
90027,1
90028,1
90029,0
90030,0
90032,0
90035,0
90036,1
90037,1
90038,1
90040,1
90041,0
90042,0
90048,1
90050,0
90051,0
90052,0
90054,1
90056,1
90057,1
90059,0
90060,1
90065,1
90066,1
90067,1
90070,0
90071,0
90072,1
90073,0
90074,1
90075,0
90076,1
90077,0
90080,1
90082,1
90083,1
90085,0
90086,1
90087,1
90088,1
90089,0
90092,1
90093,1
90097,1
90098,1
90099,0
90100,0
90101,0
90102,0
90103,0
90104,0
90105,0
90106,1
90107,0
90109,1
90110,1
90111,1
90112,1
90113,1
90114,0
90115,1
90116,1
90118,1
90119,0
90120,1
90121,0
90124,1
90126,0
90127,1
90129,0
90130,1
90131,1
90133,1
90134,1
90135,0
90137,0
90138,1
90139,0
90141,1
90143,0
90144,0
90145,0
90146,0
90147,1
90148,0
90150,1
90152,0
90153,0
90154,1
90155,1
90157,0
90158,1
90160,0
90162,0
90163,0
90164,0
90166,0
90167,1
90168,1
90169,1
90170,1
90171,1
90172,0
90173,0
90175,1
90176,1
90177,1
90180,1
90181,0
90188,0
90189,0
90191,0
90192,1
90197,1
90199,1
90200,0
90202,0
90203,0
90204,1
90205,1
90206,0
90207,0
90208,1
90209,0
90215,0
90216,0
90217,1
90218,1
90219,0
90220,0
90223,0
90224,0
90225,1
90227,1
90229,0
90230,0
90233,1
90234,0
90235,1
90236,1
90239,0
90240,0
90242,1
90243,1
90244,0
90245,1
90246,1
90248,1
90250,0
90251,1
90252,1
90254,1
90256,0
90257,1
90259,1
90260,1
90262,1
90265,0
90266,1
90267,1
90269,0
90271,1
90272,1
90273,0
90274,0
90275,1
90276,1
90277,0
90278,0
90279,1
90280,0
90281,1
90284,1
90285,1
90286,0
90287,0
90288,1
90290,0
90293,0
90294,1
90296,0
90298,0
90299,1
90300,0
90301,1
90304,0
90305,0
90306,1
90307,0
90308,1
90309,1
90310,0
90311,0
90314,0
90315,1
90319,0
90320,0
90324,1
90325,0
90326,0
90327,0
90329,1
90331,0
90332,0
90336,0
90337,0
90340,0
90341,1
90346,1
90348,0
90352,1
90353,0
90356,0
90357,1
90365,0
90366,0
90367,1
90370,1
90371,1
90372,1
90374,1
90377,0
90379,0
90380,0
90385,1
90386,1
90389,0
90393,1
90394,1
90395,1
90396,1
90398,0
90400,1
90402,1
90403,1
90405,0
90406,0
90411,1
90412,1
90415,1
90416,0
90417,0
90418,1
90419,0
90421,1
90428,0
90430,1
90431,0
90432,1
90433,0
90434,1
90435,0
90437,0
90439,1
90440,0
90446,1
90449,1
90450,1
90453,1
90454,1
90456,0
90457,1
90461,0
90469,1
90471,1
90473,0
90474,1
90476,1
90483,1
90488,1
90490,1
90491,1
90493,1
90495,0
90497,1
90501,0
90503,1
90504,0
90510,1
90512,1
90516,0
90522,1
90523,1
90526,0
90532,1
90533,1
90534,1
90536,0
90538,0
90540,1
90543,1
90544,1
90546,1
90551,0
90552,0
90554,0
90555,0
90556,1
90557,0
90558,1
90559,0
90561,0
90568,0
90569,0
90572,1
90579,0
90582,0
90584,0
90588,1
90612,0
90622,1
90624,0
90627,0
90630,1
90632,0
90641,0
90654,0
90679,1
90680,1
90692,0
90696,0
90710,0
90732,0
90797,0
90799,0
