89223,0
89224,1
89225,0
89226,1
89227,0
89229,1
89230,1
89231,1
89232,1
89233,0
89234,0
89235,1
89236,1
89237,1
89238,0
89239,1
89240,1
89241,0
89242,0
89243,0
89244,1
89245,1
89246,1
89247,1
89248,0
89249,0
89250,1
89251,1
89252,1
89253,1
89254,1
89255,1
89256,0
89257,1
89258,0
89259,0
89260,0
89261,1
89262,0
89263,1
89264,0
89265,1
89266,0
89267,1
89268,0
89269,1
89270,1
89271,0
89272,0
89274,1
89275,1
89276,1
89277,1
89278,1
89279,0
89281,0
89282,1
89283,1
89284,1
89285,0
89286,1
89287,0
89288,0
89289,0
89290,1
89291,0
89292,0
89293,0
89294,0
89295,0
89296,1
89297,1
89298,1
89299,1
89300,0
89301,1
89302,1
89303,1
89304,0
89305,1
89306,0
89307,0
89308,0
89309,1
89310,1
89312,1
89313,1
89314,1
89315,0
89316,1
89317,1
89318,0
89319,0
89320,1
89321,1
89322,0
89323,0
89324,1
89325,1
89326,0
89327,0
89328,0
89329,1
89330,0
89331,1
89332,1
89333,0
89334,0
89335,1
89336,0
89337,1
89338,0
89339,1
89341,0
89342,0
89343,0
89345,1
89346,0
89347,0
89348,0
89349,0
89350,0
89351,1
89352,1
89354,1
89355,1
89356,0
89357,0
89358,0
89359,0
89360,0
89361,0
89362,1
89363,0
89364,1
89365,0
89366,0
89367,1
89368,0
89369,0
89370,0
89371,1
89372,0
89373,1
89374,1
89375,1
89376,0
89377,0
89378,0
89379,1
89380,0
89381,1
89382,0
89383,0
89385,0
89386,1
89387,0
89388,1
89389,1
89390,1
89391,1
89392,1
89393,0
89394,1
89396,1
89397,0
89399,0
89400,1
89401,1
89402,1
89403,1
89404,1
89405,1
89406,0
89407,1
89408,0
89410,0
89411,1
89412,0
89413,1
89414,1
89415,1
89416,0
89417,0
89418,0
89419,1
89421,1
89422,1
89423,0
89424,0
89425,1
89426,1
89427,1
89428,1
89429,1
89430,1
89432,1
89433,1
89434,1
89435,1
89436,1
89437,1
89438,0
89439,1
89440,1
89441,1
89442,0
89443,0
89444,1
89445,1
89446,1
89447,0
89448,1
89449,0
89451,1
89452,1
89453,1
89454,1
89455,1
89457,0
89458,0
89459,0
89460,1
89461,0
89462,1
89463,1
89464,1
89465,1
89466,0
89467,0
89468,0
89469,1
89470,1
89471,1
89472,0
89473,1
89475,0
89476,0
89477,1
89478,1
89479,1
89481,1
89482,0
89484,1
89485,0
89486,0
89487,1
89488,1
89490,0
89491,1
89492,1
89493,1
89494,1
89495,0
89496,0
89497,1
89498,1
89499,0
89500,1
89501,0
89502,1
89503,1
89504,0
89505,0
89506,0
89507,0
89508,0
89509,0
89510,1
89511,1
89512,1
89513,1
89514,1
89515,0
89516,1
89517,1
89518,0
89519,1
89520,0
89521,1
89522,1
89523,0
89524,0
89525,1
89526,1
89527,1
89528,0
89529,0
89530,1
89531,0
89532,1
89533,1
89534,0
89535,1
89536,1
89537,1
89538,0
89539,1
89540,1
89541,1
89542,0
89543,1
89544,0
89545,0
89546,1
89547,0
89549,0
89551,1
89552,1
89553,1
89554,1
89555,0
89556,0
89557,1
89560,0
89561,1
89562,1
89563,0
89564,0
89566,1
89567,0
89568,0
89569,1
89570,1
89571,1
89572,0
89573,0
89574,1
89575,1
89576,0
89578,0
89579,1
89580,0
89581,1
89582,0
89583,1
89584,0
89585,1
89586,0
89587,1
89588,1
89589,0
89590,0
89591,1
89592,1
89593,0
89594,0
89595,1
89596,0
89597,0
89598,1
89600,1
89601,0
89604,1
89605,1
89606,1
89607,1
89608,1
89609,0
89610,1
89612,0
89613,1
89614,1
89615,1
89616,1
89617,0
89618,1
89619,1
89621,1
89622,0
89623,0
89624,1
89625,1
89627,0
89628,0
89629,0
89631,0
89632,1
89633,0
89634,1
89635,1
89637,1
89638,0
89639,1
89640,0
89641,1
89642,1
89643,1
89644,0
89645,1
89646,0
89647,1
89648,1
89649,1
89650,0
89651,0
89653,1
89654,1
89655,1
89656,1
89658,0
89659,0
89661,0
89662,0
89663,1
89664,1
89665,0
89666,1
89667,0
89668,1
89669,1
89670,1
89672,1
89673,1
89674,1
89675,0
89676,1
89677,1
89680,1
89681,0
89682,1
89683,0
89684,1
89685,1
89686,0
89687,0
89688,1
89690,1
89691,0
89692,0
89693,1
89694,1
89695,1
89696,0
89697,0
89698,0
89699,1
89700,1
89701,1
89703,1
89704,1
89705,0
89706,1
89707,0
89708,0
89709,1
89710,1
89711,0
89712,0
89713,0
89714,1
89715,1
89716,0
89717,0
89718,1
89720,1
89722,1
89723,1
89724,1
89725,1
89726,1
89727,0
89729,1
89733,1
89734,0
89735,1
89736,0
89737,1
89738,1
89739,0
89740,1
89741,1
89742,0
89743,0
89744,0
89745,0
89746,0
89748,0
89750,1
89751,1
89752,1
89753,1
89754,0
89755,1
89756,1
89757,0
89758,1
89760,1
89761,0
89762,1
89763,1
89765,1
89766,1
89767,0
89768,1
89769,0
89770,1
89771,0
89772,1
89773,0
89774,1
89775,1
89776,1
89777,0
89779,0
89780,1
89782,0
89783,0
89784,1
89785,1
89786,0
89787,1
89788,1
89792,0
89793,0
89794,1
89795,1
89796,1
89799,0
89801,0
89802,1
89803,1
89805,1
89806,1
89807,0
89808,0
89809,1
89810,1
89811,1
89812,0
89814,1
89815,0
89816,0
89818,1
89819,0
89820,0
89821,1
89823,0
89824,1
89825,0
89827,0
89829,0
89830,0
89831,1
89832,1
89835,1
89836,0
89837,0
89838,0
89840,0
89841,1
89843,1
89844,0
89845,0
89847,1
89848,1
89849,1
89850,1
89851,1
89852,1
89853,1
89854,0
89855,0
89856,0
89857,1
89858,1
89859,1
89860,1
89861,1
89862,0
89863,1
89864,1
89866,0
89867,1
89868,0
89870,1
89871,1
89872,1
89874,0
89876,1
89877,1
89879,1
89880,0
89881,0
89882,1
89883,1
89884,0
89885,1
89887,0
89888,1
89889,1
89893,1
89894,0
89895,1
89896,1
89897,0
89898,1
89904,1
89906,1
89909,1
89910,1
89912,0
89913,0
89914,1
89915,1
89916,0
89917,0
89918,0
89919,0
89920,0
89922,1
89923,1
89924,1
89925,1
89926,1
89927,1
89928,0
89930,1
89931,1
89932,1
89933,1
89934,0
89936,0
89937,0
89938,0
89939,0
89940,0
89941,1
89942,0
89943,1
89946,1
89948,0
89949,1
89950,0
89951,1
89952,1
89953,0
89954,0
89955,1
89956,0
89957,1
89959,1
89961,1
89962,1
89963,1
89964,1
89966,0
89967,1
89968,1
89971,1
89972,1
89973,0
89974,0
89975,1
89976,1
89977,1
89978,1
89979,0
89982,1
89983,0
89984,0
89985,1
89988,1
89989,1
89990,0
89991,0
89992,0
89994,1
89995,1
89996,0
89997,1
89999,0
90001,1
90002,1
90005,0
90009,0
90010,0
90011,1
90012,1
90013,1
90014,0
90015,0
90016,0
90017,1
90018,1
90019,1
90021,1
90023,0
90024,1
90025,1
90026,1
90027,1
90028,0
90029,0
90030,1
90032,1
90035,1
90036,1
90037,1
90038,0
90040,1
90041,0
90042,0
90048,1
90050,1
90051,1
90052,1
90054,1
90056,0
90057,1
90059,0
90060,1
90065,0
90066,1
90067,0
90070,1
90071,1
90072,0
90073,0
90074,1
90075,1
90076,0
90077,1
90080,1
90082,1
90083,0
90085,0
90086,1
90087,1
90088,1
90089,0
90092,1
90093,0
90097,1
90098,1
90099,1
90100,0
90101,0
90102,1
90103,1
90104,1
90105,1
90106,1
90107,1
90109,1
90110,1
90111,0
90112,1
90113,1
90114,1
90115,0
90116,1
90118,0
90119,0
90120,0
90121,0
90124,1
90126,0
90127,1
90129,1
90130,1
90131,0
90133,1
90134,0
90135,1
90137,1
90138,1
90139,1
90141,0
90143,1
90144,1
90145,0
90146,1
90147,1
90148,0
90150,1
90152,0
90153,1
90154,1
90155,0
90157,0
90158,0
90160,1
90162,0
90163,1
90164,0
90166,1
90167,0
90168,0
90169,1
90170,1
90171,0
90172,1
90173,1
90175,1
90176,1
90177,0
90180,0
90181,0
90188,1
90189,1
90191,1
90192,1
90197,1
90199,0
90200,1
90202,1
90203,1
90204,1
90205,1
90206,1
90207,1
90208,1
90209,0
90215,0
90216,1
90217,1
90218,1
90219,0
90220,1
90223,1
90224,1
90225,1
90227,1
90229,1
90230,1
90233,1
90234,1
90235,0
90236,0
90239,1
90240,0
90242,1
90243,1
90244,0
90245,1
90246,1
90248,1
90250,1
90251,0
90252,1
90254,0
90256,1
90257,1
90259,1
90260,1
90262,0
90265,0
90266,1
90267,1
90269,1
90271,1
90272,1
90273,1
90274,1
90275,0
90276,0
90277,1
90278,1
90279,1
90280,1
90281,0
90284,0
90285,0
90286,1
90287,0
90288,1
90290,1
90293,0
90294,0
90296,0
90298,0
90299,1
90300,1
90301,1
90304,0
90305,1
90306,0
90307,1
90308,1
90309,0
90310,1
90311,1
90314,0
90315,0
90319,0
90320,1
90324,1
90325,1
90326,1
90327,1
90329,0
90331,1
90332,1
90336,1
90337,1
90340,1
90341,1
90346,0
90348,1
90352,1
90353,0
90356,1
90357,1
90365,1
90366,1
90367,0
90370,1
90371,0
90372,0
90374,1
90377,0
90379,1
90380,0
90385,0
90386,1
90389,0
90393,0
90394,1
90395,1
90396,1
90398,0
90400,1
90402,1
90403,0
90405,0
90406,1
90411,1
90412,1
90415,0
90416,0
90417,1
90418,1
90419,0
90421,0
90428,1
90430,0
90431,0
90432,0
90433,0
90434,1
90435,1
90437,0
90439,1
90440,0
90446,0
90449,1
90450,0
90453,0
90454,1
90456,1
90457,1
90461,0
90469,1
90471,0
90473,1
90474,0
90476,1
90483,0
90488,1
90490,1
90491,1
90493,1
90495,0
90497,1
90501,0
90503,0
90504,1
90510,0
90512,0
90516,1
90522,0
90523,1
90526,1
90532,0
90533,1
90534,1
90536,0
90538,0
90540,0
90543,1
90544,0
90546,1
90551,0
90552,0
90554,0
90555,1
90556,1
90557,1
90558,1
90559,1
90561,1
90568,0
90569,1
90572,1
90579,0
90582,1
90584,0
90588,1
90612,1
90622,0
90624,1
90627,1
90630,0
90632,1
90641,0
90654,0
90679,1
90680,1
90692,0
90696,1
90710,0
90732,1
90797,0
90799,0
